Ring0,Ring1,Ring2,Ring3,Ring4,Ring5,Color,size,color,color1,color2,color3,color4,color5,description,description1,description2,description3,description4,description5,state,state1,state2,state3,state4,state5,level,level1,level2,level3,level4,level5,friendlyname,friendlyname1,friendlyname2,friendlyname3,friendlyname4,friendlyname5,hyperlink,hyperlink1,hyperlink2,hyperlink3,hyperlink4,hyperlink5,metadata,metadata1,metadata2,metadata3,metadata4,metadata5
Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Customer onboarding,Track loan applications,,,Blue,1,#009CDE,#33B0E5,#66C4EB,#99D7F2,#99D7F2,#99D7F2,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Customer onboarding,Track loan applications,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/industry-clouds/financial-services/track-loan-applications,,,,,,,,
Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Retail banking data model,Branch schema in retail banking data model,,,Blue,1,#009CDE,#33B0E5,#66C4EB,#99D7F2,#99D7F2,#99D7F2,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Retail banking data model,Branch schema in retail banking data model,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/industry-clouds/financial-services/branch-schema-retail-banking-data-model,,,,,,,,
Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Retail banking data model,Customer schema in retail banking data model,,,Blue,1,#009CDE,#33B0E5,#66C4EB,#99D7F2,#99D7F2,#99D7F2,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Retail banking data model,Customer schema in retail banking data model,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/industry-clouds/financial-services/customer-schema-retail-banking-data-model,,,,,,,,
Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Retail banking data model,Financial holdings schema in retail banking data model,,,Blue,1,#009CDE,#33B0E5,#66C4EB,#99D7F2,#99D7F2,#99D7F2,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Retail banking data model,Financial holdings schema in retail banking data model,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/industry-clouds/financial-services/financial-holdings-schema-retail-banking-data-model,,,,,,,,
Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Retail banking data model,Groups and relationships schema in retail banking data model,,,Blue,1,#009CDE,#33B0E5,#66C4EB,#99D7F2,#99D7F2,#99D7F2,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Retail banking data model,Groups and relationships schema in retail banking data model,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/industry-clouds/financial-services/groups-relationships-schema-retail-banking-data-model,,,,,,,,
Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Retail banking data model,Life events schema in retail banking data model,,,Blue,1,#009CDE,#33B0E5,#66C4EB,#99D7F2,#99D7F2,#99D7F2,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Retail banking data model,Life events schema in retail banking data model,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/industry-clouds/financial-services/life-events-schema-retail-banking-data-model,,,,,,,,
Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Retail banking data model,Loan application schema in retail banking data model,,,Blue,1,#009CDE,#33B0E5,#66C4EB,#99D7F2,#99D7F2,#99D7F2,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Retail banking data model,Loan application schema in retail banking data model,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/industry-clouds/financial-services/loan-application-schema-retail-banking-data-model,,,,,,,,
Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Unified customer profile,See a customerâs groups and relationships with other customers,,,Blue,1,#009CDE,#33B0E5,#66C4EB,#99D7F2,#99D7F2,#99D7F2,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Unified customer profile,See a customerâs groups and relationships with other customers,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/industry-clouds/financial-services/see-customers-groups-relationships-other-customers,,,,,,,,
Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Unified customer profile,Track a customerâs life events,,,Blue,1,#009CDE,#33B0E5,#66C4EB,#99D7F2,#99D7F2,#99D7F2,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Unified customer profile,Track a customerâs life events,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/industry-clouds/financial-services/track-customers-life-events,,,,,,,,
Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Unified customer profile,View a customerâs financial holdings,,,Blue,1,#009CDE,#33B0E5,#66C4EB,#99D7F2,#99D7F2,#99D7F2,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Unified customer profile,View a customerâs financial holdings,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/industry-clouds/financial-services/view-customers-financial-holdings,,,,,,,,
Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Unified customer profile,View a snapshot of customer information,,,Blue,1,#009CDE,#33B0E5,#66C4EB,#99D7F2,#99D7F2,#99D7F2,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Microsoft Cloud for Industry Solutions,Microsoft Cloud for Financial Services,Unified customer profile,View a snapshot of customer information,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/industry-clouds/financial-services/view-snapshot-customer-information,,,,,,,,
Microsoft Cloud for Industry Solutions,Microsoft Cloud for Nonprofit,Deliver effective programming,Volunteer Engagement,,,Blue,1,#009CDE,#33B0E5,#66C4EB,#99D7F2,#99D7F2,#99D7F2,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Microsoft Cloud for Industry Solutions,Microsoft Cloud for Nonprofit,Deliver effective programming,Volunteer Engagement,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/industry-clouds/nonprofit/volunteer-engagement,,,,,,,,
Microsoft Cloud for Industry Solutions,Microsoft Cloud for Nonprofit,Deliver effective programming,Volunteer Management,,,Blue,1,#009CDE,#33B0E5,#66C4EB,#99D7F2,#99D7F2,#99D7F2,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Microsoft Cloud for Industry Solutions,Microsoft Cloud for Nonprofit,Deliver effective programming,Volunteer Management,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/industry-clouds/nonprofit/volunteer-management,,,,,,,,
Microsoft Cloud for Industry Solutions,Microsoft Cloud for Nonprofit,Know your donors and supporters,Security and compliance enhancements,,,Blue,1,#009CDE,#33B0E5,#66C4EB,#99D7F2,#99D7F2,#99D7F2,,,,,,,Enable,Enable,Enable,Enable,Enable,Enable,0,0,0,0,0,0,Microsoft Cloud for Industry Solutions,Microsoft Cloud for Nonprofit,Know your donors and supporters,Security and compliance enhancements,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/,,,https://docs.microsoft.com/en-us/dynamics365-release-plan/2021wave2/industry-clouds/nonprofit/security-compliance-enhancements,,,,,,,,
